,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
28,280.1943095072866,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.92,10.638150923,48.021369833,6.9163903087,0.17996156141,0.024096575692,15.231562532,1024.590499736,1038.4647183680001
29,290.2012491325468,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.448565365,48.204344395,6.9173978495,0.17975857327,0.024054823903,15.132152656,1024.56429503,1038.240995846
30,300.2081887578071,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.321133716,48.327512065,6.9179617976,0.1795934009,0.024020831421,15.05386894,1024.5461079020001,1038.063969068
31,310.2151283830673,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.235391918,48.410490199,6.918304022,0.17946119487,0.02399433404,14.993424447,1024.533724658,1037.926880708
32,320.22206800832754,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.177630849,48.466465691,6.9185166867,0.17935695682,0.023974210023,14.947451682,1024.525346648,1037.8224059
33,330.2290076335878,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.138667735,48.504282678,6.9186488833,0.17927586632,0.023959179006,14.912899285,1024.5196911920002,1037.74376849
34,340.235947258848,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.112348235,48.529872828,6.9187302099,0.17921352632,0.023948078968,14.887179395,1024.515876596,1037.68516454
35,350.24288688410826,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.094543934,48.547217907,6.9187793694,0.17916609811,0.023939949178,14.868186261,1024.513304162,1037.641845614
36,360.24982650936846,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.082482351,48.558994093,6.9188083441,0.17913034415,0.023934032362,14.854254356,1024.5115692680001,1037.6100432140001
37,370.2567661346287,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.07429926,48.567002678,6.9188248136,0.17910360784,0.023929747952,14.844093295,1024.510398998,1037.586830972
38,380.2637057598889,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.068739454,48.572457991,6.9188336711,0.17908375714,0.023926658682,14.836718963,1024.509609338,1037.56997318
39,390.2706453851492,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.064956584,48.576180022,6.9188380043,0.17906911184,0.023924439221,14.831390067,1024.509076358,1037.5577835620002
40,400.2775850104094,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.062379146,48.578723425,6.9188397364,0.1790583677,0.023922849701,14.827553802,1024.5087164840002,1037.54900309
41,410.2845246356697,99.02479008432269,12.265855617973662,7097.75807727947,0.8925643400126011,0.6298379942191306,17.026867913233826,10.060620645,48.580464025,6.9188400446,0.17905052514,0.023921714511,14.824801313,1024.508473394,1037.542699724
